Id,isFraud
258,0.8266480811037928
259,0.44802587320667164
260,0.3335459822800658
261,0.1964158020736621
262,0.22025865004444
263,0.15988884650488017
264,0.08027112549036407
265,0.37540574924587083
266,0.25362470170483825
267,0.022614450513664175
268,0.21925818850108725
269,0.1435040780307543
270,0.8812930748438754
271,0.22403503900994415
272,0.04660466470184272
273,0.016423191672230428
274,0.2148608471488307
275,0.31822207216099313
276,0.16521889648523308
277,0.357280541237279
278,0.40110798576556767
279,0.27329157817318245
280,0.23645485441513744
281,0.18722081455866801
282,0.15009283245064214
283,0.3624231770557815
284,0.10530720724463422
285,0.593018881309465
286,0.05912719258705526
287,0.16437615674642275
288,0.8796026332689065
289,0.04407842279638212
290,0.17607796506832743
291,0.2294923350364365
292,0.4053460167287172
293,0.01668471067994624
294,0.27907917572833135
295,0.36341301396281456
296,0.30113385793610764
297,0.3954070466754697
298,0.33938241464765767
299,0.3405130147662974
300,0.7443460839382968
301,0.27531419563416654
302,0.25456525540786873
303,0.3326773080767049
304,0.0949268779219949
305,0.25230863010250887
306,0.10238784377281834
307,0.059102251235117954
308,0.03573756180514729
309,0.27885782326558517
310,0.2499106080196914
311,0.12893869234900007
312,0.07077178072642931
313,0.16370316379177466
314,0.0211129125570894
315,0.7898175038177686
316,0.09867300273242749
317,0.4054702278475491
318,0.27501869521765976
319,0.23455489768227322
320,0.14010527547793383
321,0.4394896463600169
322,0.4483170734902427
323,0.34958510983476515
324,0.05695533046573115
325,0.42890949233116393
326,0.12685684214134002
327,0.07292336157388078
328,0.2629634406363632
329,0.39156290057558024
330,0.7720712086383967
331,0.09231181400722928
332,0.3324296482257798
333,0.10452565135742858
334,0.19353153407426477
335,0.1984813108046537
336,0.054145367488458315
337,0.14829096171321782
338,0.3704141666252301
339,0.12226767249502987
340,0.32978532810141203
341,0.4178626868735961
342,0.6348240878415716
343,0.07624368094600342
344,0.7107277515150463
345,0.8242996624879912
346,0.39813426951128067
347,0.2632413614292233
348,0.24106348095583569
349,0.018964094895702555
350,0.44619117572382383
351,0.04801724847035568
352,0.35850965436816773
353,0.15275469597001493
354,0.05281846777198367
355,0.44130834691649923
356,0.15525049314711395
357,0.15225456579216376
358,0.2955144450548598
359,0.09333082159739144
360,0.5676544912612451
361,0.22046113367126555
362,0.14069369549083993
363,0.14222070442620718
364,0.14230609981960812
365,0.3012872158656126
366,0.06903823817114291
367,0.04626356871769788
368,0.18967111318202431
369,0.09610827347458323
370,0.4466290436586384
371,0.041785067455142814
372,0.15757873221419028
373,0.13151615197719746
374,0.3008502072481792
375,0.8559234818259823
376,0.08796773317080621
377,0.08453239986413497
378,0.4025532613047322
379,0.20550211717247924
380,0.02454616529248655
381,0.1331322274218292
382,0.04518668775125775
383,0.39467941377931104
384,0.3378146945639782
385,0.31072645236554447
386,0.2885735496011489
387,0.08341827222268113
388,0.12888094429859268
389,0.1964757777106062
390,0.8835719301822669
391,0.3710356850643689
392,0.3534619996454885
393,0.44470193062932223
394,0.7056678802373108
395,0.32738209746095215
396,0.2763108757974658
397,0.18069551603287723
398,0.23204213049814126
399,0.09364900360388723
400,0.3764305621670514
401,0.36324052992157074
402,0.2676525528290304
403,0.32031704160073055
404,0.12105830951090191
405,0.6030638680650648
406,0.3044011511615185
407,0.034351183746909285
408,0.23867909391454808
409,0.4218978376403191
410,0.08907141027080492
411,0.11529746941523662
412,0.33376559378981985
413,0.10462521644905554
414,0.1301425234779767
415,0.4140052000974803
416,0.39768139588236767
417,0.14859973465134085
418,0.22150521892188674
419,0.3595222097299228
420,0.9358304479712644
421,0.261070178544746
422,0.3424924864300654
423,0.04324315503045031
424,0.2204989424149706
425,0.34673708835428735
426,0.12126593634093935
427,0.07671974350059028
428,0.2679350842698039
429,0.4156482192628353
430,0.027733891547037648
431,0.013222857223539872
432,0.16074367851811086
433,0.13399883491145972
434,0.2831767981720012
435,0.6886355762167229
436,0.40478903072463623
437,0.3138615422211556
438,0.39807187583148146
439,0.2879525643306262
440,0.13312008954358426
441,0.13493871737162869
442,0.34654057957198764
443,0.24649111540671098
444,0.8487057883243951
445,0.3904825741735102
446,0.2188751084026704
447,0.25280529623150594
448,0.2730916868023853
449,0.2981004262843074
450,0.6306520400449505
451,0.25119056644681387
452,0.0787081187597817
453,0.1627046547707584
454,0.4362360293109649
455,0.3299534526629238
456,0.33213837447236483
457,0.16444307311335832
458,0.0800524703202347
459,0.08949948021168311
460,0.2653347848975271
461,0.4206799225872738
462,0.23540135293960548
463,0.2672925532513213
464,0.5924812868849849
465,0.6183898663097693
466,0.3585688930301038
467,0.40341336255576316
468,0.18019422538635083
469,0.2564029100664889
470,0.2967150697507355
471,0.3318696572348156
472,0.33579753988824423
473,0.08745003529154663
474,0.40222840882377475
475,0.05986991134550674
476,0.09977489733305184
477,0.2483360445733155
478,0.1479156873463563
479,0.03941844833469773
480,0.9092648258111578
481,0.17622704493287417
482,0.21500495526159488
483,0.39199270553566845
484,0.022030163704868204
485,0.07698293194993973
486,0.2901170461989231
487,0.08515749835438732
488,0.20895393410303534
489,0.19224666810379903
490,0.064132289227288
491,0.4006043764312083
492,0.21411036337104514
493,0.1600422683080481
494,0.11352601969312617
495,0.6959022105827626
496,0.07753246434805885
497,0.010326584797569281
498,0.3406623952841435
499,0.35406098373182093
500,0.09639606084545735
501,0.31685915890981875
502,0.3005972897630544
503,0.07637255572787126
504,0.4467824826466678
505,0.2915426438800436
506,0.3041110120284
507,0.24674563765992127
508,0.04362297329741295
509,0.13372910020643233
510,0.7316016685998055
511,0.23831533599736573
512,0.15479753065839638
513,0.12990913317928168
514,0.15254362033899718
515,0.36059718359147114
516,0.16282249139481847
517,0.44092319137569846
518,0.27408728113470826
519,0.415781811585056
520,0.17627511456133438
521,0.03437865480300237
522,0.06137875554683425
523,0.25979467170289106
524,0.0841420219223534
525,0.8053659029799594
526,0.013227709414293999
527,0.23838493777766592
528,0.036823603793721356
529,0.1357893028155227
530,0.2987061875561805
531,0.09756002930314431
532,0.22807105414709428
533,0.10726762699031796
534,0.11558238337248243
535,0.060977401875097724
536,0.08647205894788117
537,0.36659227035883013
538,0.24214188754515356
539,0.39398007310576405
540,0.6895443661508743
541,0.13344697811642545
542,0.2422040699974755
543,0.10804955213061485
544,0.16305784544847568
545,0.4375081718027145
546,0.2245788594293943
547,0.03972713022624828
548,0.4017549282323428
549,0.21141069532616463
550,0.4082977645682208
551,0.16186299685095554
552,0.33998886504521914
553,0.06351895860481545
554,0.16497495485620675
555,0.7810028917723115
556,0.16156727733473583
557,0.2515057847517323
558,0.6375367955925282
559,0.20090317204339916
560,0.045806174956518154
561,0.4080876477883276
562,0.05638043730405532
563,0.22049478251336152
564,0.07256636878289627
565,0.27217001595727625
566,0.20601923681114234
567,0.1764711897590606
568,0.19658713317447257
569,0.1393935522935865
570,0.7166117678936705
571,0.3662026637458189
572,0.22551194969213836
573,0.3338808506810541
574,0.34234587800777294
575,0.2719937104908909
576,0.4187843121839394
577,0.26763520943947616
578,0.18738246832875646
579,0.02049249869843093
580,0.21909970112202468
581,0.017786858128051822
582,0.2998787670233797
583,0.12649191434128132
584,0.24548005011713347
585,0.8436431625076062
586,0.3004112256731104
587,0.04659619430333942
588,0.4043118469273321
589,0.37891302327490367
590,0.1031795845339493
591,0.018173861385101596
592,0.39210022098388214
593,0.20762459710596204
594,0.44643042693306234
595,0.05946542977890758
596,0.7352043221442837
597,0.41105515955425065
598,0.19124094200709718
599,0.43682796727332907
600,0.9052395365110488
601,0.23834276796011591
602,0.11145863027464248
603,0.037113660760208535
604,0.21071286152820926
605,0.081539314157843
606,0.09193491596323039
607,0.31147219749178867
608,0.16563199653125776
609,0.7996576827797308
610,0.417593694210962
611,0.4450878028916889
612,0.29524072717171385
613,0.03457935951910324
614,0.428579436994829
615,0.9039258894569973
616,0.375276221385431
617,0.1944989304768455
618,0.31402053237168753
619,0.3175058442133946
620,0.35890418924137224
621,0.35090096568719636
622,0.1546828470839893
623,0.23775368593270396
624,0.04056259771823912
625,0.019179054658361054
626,0.2191482779591106
627,0.22797288119362397
628,0.36843531542301994
629,0.15477343648041103
630,0.6308622004440549
631,0.0236598070870322
632,0.2676373264312847
633,0.049254234973346585
634,0.40659154357747984
635,0.2518650714028688
636,0.39699919429015806
637,0.39897365420611713
638,0.09831690495219667
639,0.1996255311353269
640,0.3568181323953016
641,0.34493487993556743
642,0.07225382162173255
643,0.07484937820348773
644,0.3264667863735995
645,0.8559324301474265
646,0.3594660525905219
647,0.4190131127661434
648,0.30014913122225867
649,0.11907828190341839
650,0.012831306090468148
651,0.11425030633460326
652,0.3841655834542176
653,0.7323241959518576
654,0.12857875337264082
655,0.2168299838963988
656,0.4470598458561185
657,0.22595024287697912
658,0.29506555867972717
659,0.30049492232845754
660,0.8169527534049412
661,0.365626968116005
662,0.8604538277729208
663,0.07919702425476684
664,0.1650784038543194
665,0.11502969728885677
666,0.38979178908527756
667,0.38289670167469503
668,0.383879071714847
669,0.39562258153164037
670,0.43356198756012776
671,0.23600228766056383
672,0.2259552443163935
673,0.3687171238158799
674,0.34968182740259063
675,0.818819296698049
676,0.35348886029612736
677,0.10526589945752317
678,0.6948310890385826
679,0.4497898292601183
680,0.3673519055684226
681,0.3875110135635899
682,0.0767319691872342
683,0.2019659049041359
684,0.39053192829026934
685,0.2567958253543976
686,0.2501032639354687
687,0.04509930883425327
688,0.43277160639136136
689,0.20275424560054972
690,0.7579710775438693
691,0.3506680643526694
692,0.3090718199111858
693,0.05340392582228813
694,0.08970533015613559
695,0.04370388632903052
696,0.25732406501948557
697,0.20913530905597527
698,0.2630367210488022
699,0.7312597673471569
700,0.2920355815758572
701,0.1313129235283723
702,0.3972495827689992
703,0.35186853245955796
704,0.016286297169083357
705,0.6810174979254171
706,0.32029549715960615
707,0.17934698147366684
708,0.19330524924260434
709,0.07571868218007875
710,0.3786864188292676
711,0.0749215163149362
712,0.08307813300859376
713,0.4043700997184915
714,0.43240800866071827
715,0.40905678815061197
716,0.21612040039954108
717,0.43600591249879356
718,0.3435396994621856
719,0.1965440228170759
720,0.6101040741768076
721,0.1589223390701672
722,0.10620986748845247
723,0.4129935645845015
724,0.1424008207247555
725,0.020134739617093396
726,0.1385035981883397
727,0.21087025549310334
728,0.07792464017343297
729,0.4191424573601988
730,0.1506232548874892
731,0.15799968100772738
732,0.014335579959681696
733,0.22330652814156268
734,0.04028048042045288
735,0.7372530258155426
736,0.20080293371751945
737,0.38920381309284086
738,0.28646707572130214
739,0.3660098358871634
740,0.07483269101624318
741,0.3347732578415251
742,0.18486536144912735
743,0.25188370634071977
744,0.37288356542985845
745,0.06098499772506707
746,0.3270137451179906
747,0.44162485781394717
748,0.04893715740705398
749,0.10900210341437257
750,0.6627957111450791
751,0.18963845624431794
752,0.38251232894398735
753,0.3376951453170668
754,0.20079213204944893
755,0.043188241029194156
756,0.34045202382686346
757,0.20871912849424118
758,0.3617045642900883
759,0.07720670760400791
760,0.18703841693228868
761,0.41898922068888894
762,0.014914387993642576
763,0.2928352388825888
764,0.3904581402608596
765,0.8237102487537102
766,0.19525378240281147
767,0.25220850342682594
768,0.24278124043462648
769,0.39721605235141927
770,0.022599216663745897
771,0.2852668591799904
772,0.21584289519109442
773,0.3791651384976024
774,0.1429026308010652
775,0.3982640447860199
776,0.43510066314755774
777,0.24341559517065214
778,0.012024699004937633
779,0.1516537226464441
780,0.6679153754569113
781,0.1093059700878203
782,0.010573040495242613
783,0.28359059505640055
784,0.1438421709020244
785,0.015548117109199042
786,0.334224651906399
787,0.3989012633174309
788,0.33007571413321574
789,0.2531557805938321
790,0.29262827693185195
791,0.3170961703317414
792,0.39643087757568674
793,0.26165642938954786
794,0.1613732553922005
795,0.6416000447910047
796,0.1531611824643153
797,0.32440412196041435
798,0.22550526286590872
799,0.043647532066746805
800,0.25276399727529164
801,0.2757082774272116
802,0.02262021377108585
803,0.37581082751842876
804,0.14150841970399358
805,0.09614372764116866
806,0.20473047336306033
807,0.4290701000041976
808,0.3855099206739987
809,0.0857854416090273
810,0.9128427201881077
811,0.33638864017489284
812,0.3059334846078786
813,0.36118397499012816
814,0.29532728825805526
815,0.12582833403572694
816,0.3991712779316436
817,0.04506550088805843
818,0.24537634295683716
819,0.20407812299304665
820,0.012276190065310005
821,0.3193825303110725
822,0.08101885965546114
823,0.27958970122448357
824,0.3863052155427406
825,0.8765492524702346
826,0.28184875560632305
827,0.08029465124741547
828,0.3144544596246365
829,0.40939864068251697
830,0.02009748936651488
831,0.17326789904100676
832,0.17301006460348436
833,0.14045867638190476
834,0.2292580714121912
835,0.3528539184367534
836,0.2906064585679585
837,0.15742189775315965
838,0.36265046158471037
839,0.27358145921906146
840,0.8468498186189382
841,0.14586592848923408
842,0.3289168194905392
843,0.12157305744629948
844,0.13169018832347507
845,0.39047286233710565
846,0.021262423039505474
847,0.0815907060911514
848,0.634754824926097
849,0.1756739530007793
850,0.4364667339352853
851,0.419873660309986
852,0.012213812722729797
853,0.01972953215362549
854,0.14103613073144938
855,0.6671607637503385
856,0.1382689993506991
857,0.432203376893759
858,0.3727267385336796
859,0.25030749360244087
860,0.15757660326654832
861,0.04155048655868474
862,0.2324866530000373
863,0.24262054170736314
864,0.572242510368371
865,0.1652956750519852
866,0.11537400206481727
867,0.04224285407733226
868,0.18908659478432702
869,0.2644916778707313
870,0.7337656783065923
871,0.39799570633638137
872,0.395676126312716
873,0.4315277308868416
874,0.2389813919735122
875,0.19806089954391876
876,0.355304885108641
877,0.2832856295072209
878,0.021265562030426753
879,0.4114696434192298
880,0.06529013780244276
881,0.30235116713050886
882,0.26642217483507197
883,0.13692954786360897
884,0.060462293918568256
885,0.7076313329711886
886,0.21494092495377057
887,0.2760717373209079
888,0.28816354725244947
889,0.440397256769545
890,0.1232019965019214
891,0.18609633108214965
892,0.03635081247282882
893,0.37594636760323796
894,0.02793500645965903
895,0.09569353333629534
896,0.10649477511017603
897,0.2679428968915594
898,0.44674902583653364
899,0.41353970665484563
900,0.7622237584173313
901,0.4117805775483006
902,0.0594300795338326
903,0.04666068644020481
904,0.41347840573713174
905,0.3202852330734775
906,0.11039874470060751
907,0.4227333215644902
908,0.20739770400594695
909,0.12103695494911144
910,0.4188271545958079
911,0.12191327049321397
912,0.32117429973792727
913,0.07248646038731735
914,0.1510743350969009
915,0.7603870423368488
916,0.1943352555361581
917,0.42376316806411113
918,0.38902889491007164
919,0.3856911311512959
920,0.4049439994789719
921,0.2957036156701579
922,0.27583044383155303
923,0.011718922300763107
924,0.31037938095566514
925,0.2587521891048683
926,0.13728666933164432
927,0.3016669585882558
928,0.42609920884539493
929,0.3795070358858929
930,0.8068799917354408
931,0.2891743010839099
932,0.7422101290879825
933,0.17148415586524587
934,0.4097271387655304
935,0.2553341478575984
936,0.1406762338741668
937,0.17063278276194332
938,0.19595182957582888
939,0.2107290608781049
940,0.2889325149290216
941,0.38139300018101147
942,0.43020913602055727
943,0.32744124247154976
944,0.07776773032094754
945,0.6963242908614025
946,0.11337192528907021
947,0.10536289352838797
948,0.29521886614072573
949,0.2523856557368974
950,0.17459646838637702
951,0.12743204398043942
952,0.3944997728660702
953,0.7851135242491509
954,0.36844952317121404
955,0.21621029208614956
956,0.10523962124266596
957,0.11671679820421074
958,0.27136617306818017
959,0.4229544433817567
960,0.704116059705707
961,0.2956942084312694
962,0.33550375911344305
963,0.3281324392488808
964,0.039318335900865
965,0.24496156944328185
966,0.32708389697740353
967,0.39023377504436074
968,0.3513657071486097
969,0.3207624123006715
970,0.1940993212089968
971,0.347092932884229
972,0.34913129405593624
973,0.2597876493300194
974,0.14935222673687676
975,0.606072590740094
976,0.14120071733078177
977,0.01753996824578117
978,0.05105741527490638
979,0.648028366268095
980,0.384131574771568
981,0.07728692211571205
982,0.14451613751350476
983,0.3445416026146689
984,0.2265041853706453
985,0.11187718502535073
986,0.43315443205806864
987,0.8004343313555051
988,0.2186441378801716
989,0.1525363484492154
990,0.7107430642496826
991,0.08723282529864501
992,0.2596694298272832
993,0.3612221374999817
994,0.041361606616518796
995,0.4381141077568351
996,0.37632884441464115
997,0.36102351746153605
998,0.11474759542653433
999,0.013404982308929742
1000,0.32189598092458327
1001,0.20648747168649745
1002,0.4388478222028628
1003,0.41056023509050465
1004,0.0905175420496923
1005,0.6307046493330744
1006,0.16162025178868317
1007,0.22937490488212992
1008,0.025830384962706433
1009,0.4045435023691461
1010,0.06565221302998656
1011,0.09366161298770971
1012,0.8871125041728503
1013,0.2841613770689503
1014,0.25205965963216365
1015,0.44053530517271433
1016,0.3757874292481894
1017,0.2018284265471779
1018,0.4256583208234029
1019,0.25942613413258575
1020,0.6149060115641126
1021,0.26189702251286434
1022,0.44664228619598423
1023,0.1646737390479818
1024,0.24731927838855855
1025,0.1664421886244586
1026,0.39658310181545237
1027,0.3121927856319073
1028,0.28796738196663824
1029,0.41253122263829
1030,0.05128038021540198
1031,0.3173356899279346
1032,0.3988827376028235
1033,0.3981271308528384
1034,0.3031757744769544
1035,0.7653255221959981
1036,0.06518194068612648
1037,0.587006468817246
1038,0.024522095299480923
1039,0.16832035698081646
1040,0.4257974049377311
1041,0.06116926684231486
1042,0.084462728254657
1043,0.05927581963354272
1044,0.07343580303114165
1045,0.18369160439417215
1046,0.17675578880931425
1047,0.4183746628494912
1048,0.3316094260657961
1049,0.28361289292937375
1050,0.7550097012161758
1051,0.28521775993279186
1052,0.25657203952998275
1053,0.10882887146523519
1054,0.2990416687919578
1055,0.327488403887928
1056,0.3433575827220158
1057,0.43104385009926144
1058,0.43796858687928486
1059,0.4050118762484029
1060,0.15958905375503324
1061,0.4074402829469253
1062,0.05853365656155317
1063,0.43070500488214003
1064,0.4090939247892877
1065,0.6996467171802142
1066,0.4415795132679327
1067,0.3169576456681998
1068,0.34575865392139865
1069,0.14232359503850633
1070,0.1087691962243897
1071,0.0661725401867824
1072,0.21675893130755858
1073,0.030650093390192354
1074,0.017471068422399615
1075,0.05890380872902031
1076,0.16439386528044056
1077,0.16231818770660975
1078,0.4221738316816283
1079,0.15991879071870493
1080,0.6006368801763062
1081,0.39514598398229195
1082,0.37536457571417875
1083,0.37815674159119306
1084,0.34425101500384797
1085,0.416234877371156
1086,0.05955826067681295
1087,0.2813577002660625
1088,0.083895614259647
1089,0.12879603475044032
1090,0.02819714477178481
1091,0.36785000126024425
1092,0.29859637350628704
1093,0.33389977590221687
1094,0.3943679054788518
1095,0.8937518886465823
1096,0.36339164261701723
1097,0.4036591834890863
1098,0.23035662441544466
1099,0.21189529314532768
1100,0.029969139703436953
1101,0.11597256749385784
1102,0.37169140226108843
1103,0.34031549808753153
1104,0.4326585639414884
1105,0.4033614581403013
1106,0.4270403367301983
1107,0.38631830047783233
1108,0.15347184340054887
1109,0.17477177734817212
1110,0.7116447140152924
1111,0.4457454025198318
1112,0.21883090860730164
1113,0.29906594120253305
1114,0.43876104712384595
1115,0.44108999213417305
1116,0.04494400109660313
1117,0.44862786313729924
1118,0.11592352766332784
1119,0.26106403171423265
1120,0.36426211084486376
1121,0.3067350178548459
1122,0.055614861603583754
1123,0.27359208840979865
1124,0.08540081423866006
1125,0.6113168320248119
1126,0.12177057234791971
1127,0.30901432193346196
1128,0.28277022802602847
1129,0.011360610630383693
1130,0.1075926234778213
1131,0.08588426670665213
1132,0.18578585137654224
1133,0.16524707299806296
1134,0.04680898324325206
1135,0.03536190273374536
1136,0.029608367788926254
1137,0.40018790916829483
1138,0.402646491797476
1139,0.09965092160731402
1140,0.7212270302283526
1141,0.30864253187495566
1142,0.22100481372901817
1143,0.4314613183436784
1144,0.2238170662295755
1145,0.11102802955474082
1146,0.7109831979339458
1147,0.127899910375708
1148,0.4138812892930539
1149,0.28422662088673883
1150,0.3422465329000133
1151,0.31101256626692536
1152,0.07508638269928743
1153,0.20114266255205313
1154,0.35699308276583147
1155,0.5811237873426435
1156,0.28759202060219774
1157,0.3726206469120038
1158,0.13753928136049332
1159,0.1377676425920752
1160,0.4287744878243102
1161,0.07342739775777384
1162,0.14078354170995966
1163,0.2558092194586847
1164,0.29597929195798783
1165,0.18515993971022351
1166,0.1029333062765329
1167,0.2873646755802704
1168,0.15540538203197454
1169,0.3185365064273105
1170,0.7208951803512504
1171,0.2438263214964318
1172,0.17322257950393471
1173,0.05761584235918864
1174,0.26242787147219987
1175,0.3335415751111577
1176,0.2017247247844709
1177,0.4015808110237311
1178,0.4419309006543758
1179,0.32113009698628375
1180,0.26022236279389804
1181,0.2564995247307765
1182,0.28190140928586244
1183,0.35778762989228374
1184,0.21337813373559492
1185,0.8252507938457059
1186,0.4154586147707918
1187,0.22296288051841304
1188,0.672300115819645
1189,0.22694114264597745
1190,0.2640973413571542
1191,0.25846964268101674
1192,0.17061562560769797
1193,0.9242589765658702
1194,0.2523397593297783
1195,0.1405936957552432
1196,0.4395388406528762
1197,0.20301557166495124
1198,0.1637821229394219
1199,0.2680719039943346
1200,0.6773024402335073
1201,0.0935801221892889
1202,0.07064853846262216
1203,0.35426650175519175
1204,0.18297535286491784
1205,0.3214610286074975
1206,0.3285157260979868
1207,0.32711188431210825
1208,0.31395961058285693
1209,0.4098224587853906
1210,0.09947857876371832
1211,0.1268496832748391
1212,0.2943768564929482
1213,0.01438706055506123
1214,0.42939941893803885
1215,0.6364322097492582
1216,0.15384794859279444
1217,0.20166039306920733
1218,0.1726960226894026
1219,0.027702510185088895
1220,0.2317011383619022
1221,0.055480979630786006
1222,0.1560687001870719
1223,0.42146001085103896
1224,0.4279280403884218
1225,0.23020477102306683
1226,0.04003887939517873
1227,0.245175994596814
1228,0.11480962962832768
1229,0.284059084668288
1230,0.33086992215107297
1231,0.20732780770732837
1232,0.4046762128026413
1233,0.07986068736341097
1234,0.08102568613919926
1235,0.11230137105811579
1236,0.2854518530964789
1237,0.9411096636439032
1238,0.36170678205739065
1239,0.2867981538880288
1240,0.09250162406537682
1241,0.3953925792575618
1242,0.3989824940555324
1243,0.20229036525473562
1244,0.051618246368787625
1245,0.793645000954195
1246,0.40222976943638233
1247,0.2726418666786728
1248,0.04744055283842341
1249,0.08469966956796625
1250,0.38300953091964357
1251,0.10527027672255987
1252,0.3336398932243634
